Test #966 (Nodes: 50000, Elements: 50000): Tree Creation - 18376209 ns, DFS - 286083 ns, BFS - 114791 ns, List Creation - 1459000 ns
Test #967 (Nodes: 50000, Elements: 50000): Tree Creation - 18749667 ns, DFS - 297583 ns, BFS - 114917 ns, List Creation - 1453875 ns
Test #968 (Nodes: 50000, Elements: 50000): Tree Creation - 18903208 ns, DFS - 284709 ns, BFS - 121875 ns, List Creation - 1465834 ns
Test #969 (Nodes: 50000, Elements: 50000): Tree Creation - 20531792 ns, DFS - 286750 ns, BFS - 118708 ns, List Creation - 1435750 ns
Test #970 (Nodes: 50000, Elements: 50000): Tree Creation - 18933708 ns, DFS - 283500 ns, BFS - 114792 ns, List Creation - 1441375 ns
Test #971 (Nodes: 50000, Elements: 50000): Tree Creation - 18211208 ns, DFS - 282250 ns, BFS - 123833 ns, List Creation - 1429208 ns
Test #972 (Nodes: 50000, Elements: 50000): Tree Creation - 18881875 ns, DFS - 279709 ns, BFS - 114709 ns, List Creation - 1445583 ns
Test #973 (Nodes: 50000, Elements: 50000): Tree Creation - 18537334 ns, DFS - 279292 ns, BFS - 114875 ns, List Creation - 1462208 ns
Test #974 (Nodes: 50000, Elements: 50000): Tree Creation - 19198708 ns, DFS - 282333 ns, BFS - 114791 ns, List Creation - 1442000 ns
Test #975 (Nodes: 50000, Elements: 50000): Tree Creation - 18046375 ns, DFS - 279583 ns, BFS - 114875 ns, List Creation - 1447209 ns
Test #976 (Nodes: 50000, Elements: 50000): Tree Creation - 18842959 ns, DFS - 302416 ns, BFS - 121625 ns, List Creation - 1425083 ns
Test #977 (Nodes: 50000, Elements: 50000): Tree Creation - 19510417 ns, DFS - 282125 ns, BFS - 123417 ns, List Creation - 1439667 ns
Test #978 (Nodes: 50000, Elements: 50000): Tree Creation - 17726959 ns, DFS - 298041 ns, BFS - 115000 ns, List Creation - 1449375 ns
Test #979 (Nodes: 50000, Elements: 50000): Tree Creation - 18586667 ns, DFS - 283416 ns, BFS - 115000 ns, List Creation - 1440042 ns
Test #980 (Nodes: 50000, Elements: 50000): Tree Creation - 18632542 ns, DFS - 280166 ns, BFS - 114833 ns, List Creation - 1450792 ns
Test #981 (Nodes: 50000, Elements: 50000): Tree Creation - 18792791 ns, DFS - 279208 ns, BFS - 118208 ns, List Creation - 1434292 ns
Test #982 (Nodes: 50000, Elements: 50000): Tree Creation - 19057292 ns, DFS - 294292 ns, BFS - 114750 ns, List Creation - 1451375 ns
Test #983 (Nodes: 50000, Elements: 50000): Tree Creation - 19072042 ns, DFS - 279750 ns, BFS - 114917 ns, List Creation - 1492708 ns
Test #984 (Nodes: 50000, Elements: 50000): Tree Creation - 19307208 ns, DFS - 280375 ns, BFS - 115292 ns, List Creation - 1833458 ns
Test #985 (Nodes: 50000, Elements: 50000): Tree Creation - 19476916 ns, DFS - 279916 ns, BFS - 114833 ns, List Creation - 1459917 ns
Test #986 (Nodes: 50000, Elements: 50000): Tree Creation - 19056625 ns, DFS - 300792 ns, BFS - 134166 ns, List Creation - 1489166 ns
Test #987 (Nodes: 50000, Elements: 50000): Tree Creation - 19369500 ns, DFS - 322750 ns, BFS - 114791 ns, List Creation - 1496917 ns
Test #988 (Nodes: 50000, Elements: 50000): Tree Creation - 18629417 ns, DFS - 291250 ns, BFS - 114916 ns, List Creation - 1538250 ns
Test #989 (Nodes: 50000, Elements: 50000): Tree Creation - 19103375 ns, DFS - 283750 ns, BFS - 114791 ns, List Creation - 1482958 ns
Test #990 (Nodes: 50000, Elements: 50000): Tree Creation - 19257209 ns, DFS - 279000 ns, BFS - 114500 ns, List Creation - 1522041 ns
Test #991 (Nodes: 50000, Elements: 50000): Tree Creation - 18575042 ns, DFS - 280750 ns, BFS - 114083 ns, List Creation - 1947959 ns
Test #992 (Nodes: 50000, Elements: 50000): Tree Creation - 18667625 ns, DFS - 279542 ns, BFS - 114125 ns, List Creation - 1457417 ns
Test #993 (Nodes: 50000, Elements: 50000): Tree Creation - 18800709 ns, DFS - 280750 ns, BFS - 118000 ns, List Creation - 1528167 ns
Test #994 (Nodes: 50000, Elements: 50000): Tree Creation - 18382667 ns, DFS - 288834 ns, BFS - 114709 ns, List Creation - 1585750 ns
Test #995 (Nodes: 50000, Elements: 50000): Tree Creation - 18624750 ns, DFS - 280709 ns, BFS - 114209 ns, List Creation - 1645334 ns
Test #996 (Nodes: 50000, Elements: 50000): Tree Creation - 18095959 ns, DFS - 279084 ns, BFS - 114542 ns, List Creation - 1508208 ns
Test #997 (Nodes: 50000, Elements: 50000): Tree Creation - 17608750 ns, DFS - 281166 ns, BFS - 114167 ns, List Creation - 1474083 ns
Test #998 (Nodes: 50000, Elements: 50000): Tree Creation - 17757333 ns, DFS - 289167 ns, BFS - 129000 ns, List Creation - 1675417 ns
Test #999 (Nodes: 50000, Elements: 50000): Tree Creation - 17525084 ns, DFS - 283625 ns, BFS - 114625 ns, List Creation - 1525209 ns
